ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,REG_LIM_AD
"067385075485060000","067","385","075485","06","0000",JT,JAC,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",990.00,520.00,AV FRANCISCO RODRIGUES,"260",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"067202000566030000","067","202","000566","03","0000",MG,VMD,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",270.00,315.00,AV DR ABILIO SAMPAIO,"352",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"068539035017040000","068","539","035017","04","0000",ST,TUC,"1",S,S,ZEU,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",742.00,284.00,RUA BORGES LADARIO,"113",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"070070003360010000","070","070","003360","01","0000",ST,STN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1131.00,367.00,RUA PDE AGOSTINHO PONCET,"276",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"196037517232050000","196","037","517232","05","0000",MO,BEL,"1",S,S,ZEIS-3,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",20324.00,3164.00,RUA INTENDENCIA,"251",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"072065052752050000","072","065","052752","05","0000",ST,STN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",984.00,460.00,RUA COPACABANA,"180",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"073012043532030000","073","012","043532","03","0000",ST,STN,"1",S,S,ZEMP,"0",,R,"4","2018",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1265.00,430.00,RUA CARLOS ESCOBAR,"110",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"067369026719050000","067","369","026719","05","0000",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",851.00,264.00,RUA CAP AZEVEDO PINA,"16",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"052119153044020000","052","119","153044","02","0000",MO,MOO,E,S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",12175.00,2882.00,RUA CEL JOVINIANO BRANDAO,"100",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"191015710008000142","191","015","710008","00","0142",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",514.00,716.00,RUA FIRMINOPOLISS,"303",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"044089085510000135","044","089","085510","00","0135",VP,VPR,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",103.00,104.00,RUA PROF GUSTAVO PIRES DE ANDRADE,"275",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"044089085510000136","044","089","085510","00","0136",VP,VPR,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",104.00,104.00,RUA PROF GUTAVO PIRES DE ANDRADE,"279",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"044096141941000172","044","096","141941","00","0172",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",105.00,101.00,RUA MONTEIRO SOARES FILHO,"155",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"075017057380020000","075","017","057380","02","0000",CV,CVE,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",730.00,500.00,RUA PROF DARIO RIBEIRO,"1614",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"071269007315030000","071","269","007315","03","0000",ST,MAN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",803.00,464.00,RUA ALFREDO ZUNKELLER,"136",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"072029143618020000","072","029","143618","02","0000",ST,STN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",817.00,334.00,RUA NABUCO DE ARAUJO,"230",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"051114095613000032","051","114","095613","00","0032",VP,VPR,"2",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",766.00,593.00,RUA BR DE ITAPOA,"385",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"051100125849000064","051","100","125849","00","0064",VP,VPR,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,101.00,RUA MANDERA,"167",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"117323042846000196","117","323","042846","00","0196",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,100.00,RUA CARLO KOEKLER,"119",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"117323042846000197","117","323","042846","00","0197",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,100.00,RUA CARLO KOEKLER,"125",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"118082218359000040","118","082","218359","00","0040",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",155.00,125.00,RUA COMEN JOSE ALVES DIAS,"270",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"044096141941000173","044","096","141941","00","0173",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",104.00,101.00,RUA MONTEIRO SOARES FILHO,"157",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"044096141941000174","044","096","141941","00","0174",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",104.00,101.00,RUA MONTEIRO SOARES FILHO,"161",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"051100125849000062","051","100","125849","00","0062",VP,VPR,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",101.00,101.00,RUA MANDERA,"159",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"051100125849000063","051","100","125849","00","0063",VP,VPR,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",99.00,99.00,RUA MANDERA,"163",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"068008157104020000","068","008","157104","02","0000",MG,VGL,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",2623.00,572.00,RUA PAULO DE AVELAR,"380",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"055182091847000102","055","182","091847","00","0102",AR,VFO,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1084.00,547.00,RUA INGAIBOS,"113",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"065145018589000056","065","145","018589","00","0056",MG,VMR,"3",S,S,ZPI-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",3000.00,1757.00,RUA SOLDADO ANTONIO ROMANO DE OLIVEIRA,"176",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"064001007099000096","064","001","007099","00","0096",MG,VGL,"1",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1100.00,392.00,RUA ALFREDO MARIO PIZZOTI,"355",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"068023052043000081","068","023","052043","00","0081",MG,VGL,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",255.00,440.00,AV CONCEICAO,"283",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"076414110515000067","076","414","110515","00","0067",CV,LIM,"2",S,S,ZEU,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",207.00,250.00,RUA CAP JOSE MACHADO,"239",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"027070094692000011","027","070","094692","00","0011",MO,MOO,"3",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,87.00,RUA ITAJAI,"277",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"054077067415000180","054","077","067415","00","0180",MO,TAT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1552.00,574.00,RUA EUCLIDES PACHECO,"1664",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"017067171123000122","017","067","171123","00","0122",MO,PRI,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",2700.00,420.00,RUA RIO BONITO,"1713",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"003036005436000168","003","036","005436","00","0168",MO,BRS,"3",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",3097.00,2285.00,AV ALCANTARA MACHADO,"190",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"072151157520000040","072","151","157520","00","0040",ST,STN,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",85.00,90.00,RUA DR PAULO GATTI,"38",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"012078003964000518","012","078","003964","00","0518",LA,PRD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,783.00,RUA AIMBERE,"2072",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"026048030724000344","026","048","030724","00","0344",MO,BEL,"1",S,S,"99","0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,194.00,RUA BELEM,"32",D,0.00,0.00,,U,,S,LOTE NAO LOCALIZADO POR FALTA DE CROQUI FISCAL ATUALIZADO.,SAO PAULO,SAO PAULO,NORTE
"071252446459000051","071","252","446459","00","0051",ST,MAN,"3",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",3465.00,1466.00,AV DIREITOS HUMANOS,"2781",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"052117177300000089","052","117","177300","00","0089",MO,ARA,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",600.00,474.00,RUA SANCHES DE AGUIAR,"245",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"072039136069000360","072","039","136069","00","0360",ST,STN,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",6581.00,1305.00,RUA DONA MARTINHA,"115",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"044089085510000134","044","089","085510","00","0134",VP,VPR,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",103.00,104.00,RUA PROF GUSTAVO PIRES DE ANDRADE,"271",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"064193062170000086","064","193","062170","00","0086",MG,VMR,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",137.00,92.00,RUA DR EDSON DE MELLO,"236",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"021058104361000126","021","058","104361","00","0126",LA,PRD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1411.00,750.00,RUA JOAO RAMALHO,"1063",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"078432008290000056","078","432","008290","00","0056",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",162.00,107.00,RUA PROFA ALTINA MAYNARD ARAUJO,"140",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"078432008290000057","078","432","008290","00","0057",PJ,SDO,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",162.00,106.00,RUA PROF ALTINA MAYNARD ARAUJO,"136",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"097102181706000064","097","102","181706","00","0064",LA,VLE,"2",S,S,ZPI-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"11",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",850.00,731.00,RUA SILVA AIROSA,"31",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"072225047864000059","072","225","047864","00","0059",ST,STN,"3",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",500.00,373.00,RUA ENG CESAR,"202",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"074376147362000007","074","376","147362","00","0007",CV,LIM,"2",S,S,ZEMP,"0",,R,"4","2018",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",5750.00,6806.00,AV NSRA DO O,"1568",R,0.00,0.00,,U,,S,RESOLUCAO SMUL.AOC.CTLU/004/2018.,SAO PAULO,SAO PAULO,NOROESTE
"021058104361000125","021","058","104361","00","0125",LA,PRD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",504.00,300.00,RUA JOAO RAMALHO,"1061",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"060271157708000031","060","271","157708","00","0031",PE,CNG,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,100.00,RUA ROGERIO ARMELIN GUANAES,"153",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"058240008451000082","058","240","008451","00","0082",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",174.00,105.00,RUA ALTO GARCAS,"1108",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"058240008451000083","058","240","008451","00","0083",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",174.00,105.00,RUA ALTO GARCAS,"1104",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"058240008451000084","058","240","008451","00","0084",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",174.00,105.00,RUA ALTO GARCAS,"1100",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"052060139351000099","052","060","139351","00","0099",MO,ARA,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",974.00,500.00,RUA MIGUEL MOTA,"332",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"104065013986000204","104","065","013986","00","0204",FO,FRE,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1260.00,464.00,RUA ANGELO ORIENTE,"148",R,0.00,0.00,,,,,,SAO PAULO,SAO PAULO,NOROESTE
"060271157708000029","060","271","157708","00","0029",PE,CNG,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,101.00,RUA ROGERIO ARMELIN GUANAES,"147",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"060271157708000030","060","271","157708","00","0030",PE,CNG,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,100.00,RUA ROGERIO ARMELIN GUANAES,"149",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"077483101311000008","077","483","101311","00","0008",PJ,PIR,"1",S,S,ZEU,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",115.00,95.00,RUA JOAO ANDRADE,"225",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NOROESTE
"058240008451000089","058","240","008451","00","0089",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",174.00,105.00,RUA ALTO GARCAS,"1080",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"148173663824000102","148","173","663824","00","0102",AR,ARI,"2",S,S,ZPI-1,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1000.00,800.00,RUA GEDIVALDO CALIXTO DE SOUZA,"166",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"063229020907000193","063","229","020907","00","0193",MG,VMR,"1",S,S,ZPI-1,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",1582.00,1780.00,RUA ARARI LEITE,"1051",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"060219080748000082","060","219","080748","00","0082",PE,CNG,"3",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",117.00,206.00,RUA GOITA,"337",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"058240008451000085","058","240","008451","00","0085",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",174.00,105.00,RUA ALTO GARCAS,"1096",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"058240008451000086","058","240","008451","00","0086",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",174.00,105.00,RUA ALTO GARCAS,"1092",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"058240008451000087","058","240","008451","00","0087",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",174.00,105.00,RUA ALTO GARCAS,"1088",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"058240008451000088","058","240","008451","00","0088",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",174.00,105.00,RUA ALTO GARCAS,"1084",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"065002031534000247","065","002","031534","00","0247",MG,VMR,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",352.00,331.00,AV DR BENEDITO ESTEVAM DOS SANTOS,"1649",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"068121144223000232","068","121","144223","00","0232",ST,TUC,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",78.00,63.00,RUA CARACAXA,"121",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"068121144223000233","068","121","144223","00","0233",ST,TUC,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",79.00,64.00,RUA CARACAXA,"123",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"068121144223000234","068","121","144223","00","0234",ST,TUC,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",76.00,65.00,RUA CARACAXA,"125",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"060219080748000083","060","219","080748","00","0083",PE,CNG,"3",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",285.00,206.00,RUA GOITA,"341",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"064193062170000084","064","193","062170","00","0084",MG,VMR,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,105.00,RUA DR EDSON DE MELLO,"244",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"064193062170000085","064","193","062170","00","0085",MG,VMR,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",144.00,97.00,RUA DR EDSON DE MELLO,"240",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
"051060027294010000","051","060","027294","01","0000",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",871.00,327.00,RUA BAIA GRANDE,"279",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,NORTE
